gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2440900435																										MGYA00364111_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum						156	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Sulfuricurvum								Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae		Sulfuricurvum							genus							
2440900256																										MGYA00364110_Bacteria::Actinobacteria:Acidimicrobiia																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Actinobacteria:Acidimicrobiia						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Acidimicrobiia								Bacteria	Actinobacteria	Acidimicrobiia											class							
2440900148																										MGYA00364109_Bacteria::Proteobacteria:Deltaproteobacteria:Myxococcales:Polyangiaceae:Pajaroellobacter																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Proteobacteria:Deltaproteobacteria:Myxococcales:Polyangiaceae:Pajaroellobacter						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Pajaroellobacter								Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae		Pajaroellobacter							genus							
2440900139																										MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae:Desulfatitalea																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae:Desulfatitalea						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Desulfatitalea								Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae		Desulfatitalea							genus							
2440900128																										MGYA00364111_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae						2	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Xanthomonadaceae								Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae									family							
2440900122																										MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Novosphingobium																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Novosphingobium						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Novosphingobium								Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		Novosphingobium							genus							
2440900103																										MGYA00364110_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Novosphingobium																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Novosphingobium						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Novosphingobium								Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		Novosphingobium							genus							
2440900086																										MGYA00364108_Bacteria::Cyanobacteria::Oscillatoriales:Oscillatoriaceae																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Cyanobacteria::Oscillatoriales:Oscillatoriaceae						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Oscillatoriaceae								Bacteria	Cyanobacteria		Oscillatoriales	Oscillatoriaceae									family							
2440900057																										MGYA00364110_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum						57	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Sulfuricurvum								Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae		Sulfuricurvum							genus							
2440900033																										MGYA00364109_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Azonexaceae:Dechloromonas																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Azonexaceae:Dechloromonas						10	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Dechloromonas								Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae		Dechloromonas							genus							
2440900032																										MGYA00364110_Bacteria::Verrucomicrobia:Spartobacteria:Chthoniobacterales:Chthoniobacteraceae:Candidatus_Udaeobacter																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Verrucomicrobia:Spartobacteria:Chthoniobacterales:Chthoniobacteraceae:Candidatus_Udaeobacter						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Candidatus Udaeobacter								Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae		Candidatus_Udaeobacter							genus							
2440899986																										MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales						14	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Rhizobiales								Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales										order							
2440899968																										MGYA00364111_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Cytophagaceae:Ohtaekwangia																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Cytophagaceae:Ohtaekwangia						4	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Ohtaekwangia								Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae		Ohtaekwangia							genus							
2440899956																										MGYA00364111_Bacteria::Proteobacteria:Gammaproteobacteria:Cellvibrionales:Halieaceae:Halioglobus																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Gammaproteobacteria:Cellvibrionales:Halieaceae:Halioglobus						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Halioglobus								Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae		Halioglobus							genus							
2440899936																										MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Ferritrophicales:Ferritrophicaceae:Ferritrophicum																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Ferritrophicales:Ferritrophicaceae:Ferritrophicum						16	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Ferritrophicum								Bacteria	Proteobacteria	Betaproteobacteria	Ferritrophicales	Ferritrophicaceae		Ferritrophicum							genus							
